school_name,district,city,county,enrollment,avg_class_size,avg_teaching_exp,perc_novice_teachers,teacher_attendance_rate,pupil_teacher_ratio,chronic_absenteeism,ELA_proficiency,math_proficiency,science_proficiency,year,zip,address_longitude,address_latitude,address_street,has_transition_program,transportation_bus,transportationel,transportation_metra,graduation_rate,sat_school_average,district_mean_graduation_rate,graduation_rate4_year,district_mean_college_enrollment_rate,college_enrollment_rate,attendance_rate_current_year,student_count,student_count_low_income,student_count_special_education,student_count_black,student_count_hispanic,student_count_white,student_count_asian,student_count_native_american,statistics_summary,demographics_summary,has_bilingual_services,has_refugee_services,has_hearing_impairment_services,has_visual_impairment_services,school_profile_year,safety_rating,culture_rating,school_year_readable,overall_rating_status,overall_rating,zip_right,el_connections,cta_connections,metra_connections,year_right,school_name_right,neighborhood
YCCS-Sullivan House Alt HS,Chicago Public Schools District 299,Chicago,Cook,333.0,10.3,22.0,,100.0,,49.5,*,*,*,2024.0,60617.0,-87.578492,41.746287,8164 S SOUTH CHICAGO Ave,No,,,,,0.0,,,65.2,8.1,81.4,286.0,274.0,47.0,256.0,28.0,1.0,0.0,0.0,There are 286 students enrolled at YCCS - SULLIVAN.  95.8% are Low Income Students.  16.4% are Diverse Learners.  2.4% are Limited English Learners.,The largest demographic at YCCS - SULLIVAN is Black.  This demographic makes up 89.5% of the student population.  The second greatest demographic is Hispanic at 9.8%.,No,,No,No,2025.0,STRONG,Well Organized,School Year 2024-2025,Not Applicable,Inability to Rate,60617.0,No,4.0,No,2025.0,YCCS-Sullivan House Alt HS,Avalon Park
YCCS-Truman Middle College HS,Chicago Public Schools District 299,Chicago,Cook,181.0,13.7,19.5,,84.6,,91.7,*,*,*,2025.0,60640.0,-87.659239,41.965295,1145 W WILSON Ave,No,,"Brown, Purple, Red",,,827.0,,,65.2,34.4,51.4,123.0,100.0,24.0,31.0,62.0,9.0,15.0,0.0,There are 123 students enrolled at YCCS - TRUMAN.  81.3% are Low Income Students.  19.5% are Diverse Learners.  56.1% are Limited English Learners.,The largest demographic at YCCS - TRUMAN is Hispanic.  This demographic makes up 50.4% of the student population.  The second greatest demographic is Black at 25.2%.,,,No,No,2025.0,WEAK,Partially Organized,School Year 2024-2025,Not Applicable,Inability to Rate,60640.0,,7.0,Yes,2025.0,YCCS-Truman Middle College HS,Uptown
YCCS-Truman Middle College HS,Chicago Public Schools District 299,Chicago,Cook,185.0,9.2,17.4,,85.7,,91.9,*,*,*,2024.0,60640.0,-87.659239,41.965295,1145 W WILSON Ave,No,,"Brown, Purple, Red",,,827.0,,,65.2,34.4,51.4,123.0,100.0,24.0,31.0,62.0,9.0,15.0,0.0,There are 123 students enrolled at YCCS - TRUMAN.  81.3% are Low Income Students.  19.5% are Diverse Learners.  56.1% are Limited English Learners.,The largest demographic at YCCS - TRUMAN is Hispanic.  This demographic makes up 50.4% of the student population.  The second greatest demographic is Black at 25.2%.,,,No,No,2025.0,WEAK,Partially Organized,School Year 2024-2025,Not Applicable,Inability to Rate,60640.0,,7.0,Yes,2025.0,YCCS-Truman Middle College HS,Uptown
YCCS-West Town Academy Alt HS,Chicago Public Schools District 299,Chicago,Cook,114.0,15.5,16.0,,20.0,,97.0,*,*,*,2025.0,60612.0,-87.702053,41.890803,500 N SACRAMENTO Blvd,No,,Green,,,752.0,,,65.2,18.2,55.0,117.0,106.0,25.0,86.0,27.0,2.0,0.0,1.0,There are 117 students enrolled at YCCS - WEST TOWN.  90.6% are Low Income Students.  21.4% are Diverse Learners.  4.3% are Limited English Learners.,The largest demographic at YCCS - WEST TOWN is Black.  This demographic makes up 73.5% of the student population.  The second greatest demographic is Hispanic at 23.1%.,Yes,,No,No,2025.0,NEUTRAL,Well Organized,School Year 2024-2025,Not Applicable,Inability to Rate,60612.0,Yes,5.0,Yes,2025.0,YCCS-West Town Academy Alt HS,Humboldt Park
YCCS-West Town Academy Alt HS,Chicago Public Schools District 299,Chicago,Cook,94.0,6.7,12.9,,18.3,,90.2,*,*,*,2024.0,60612.0,-87.702053,41.890803,500 N SACRAMENTO Blvd,No,,Green,,,752.0,,,65.2,18.2,55.0,117.0,106.0,25.0,86.0,27.0,2.0,0.0,1.0,There are 117 students enrolled at YCCS - WEST TOWN.  90.6% are Low Income Students.  21.4% are Diverse Learners.  4.3% are Limited English Learners.,The largest demographic at YCCS - WEST TOWN is Black.  This demographic makes up 73.5% of the student population.  The second greatest demographic is Hispanic at 23.1%.,Yes,,No,No,2025.0,NEUTRAL,Well Organized,School Year 2024-2025,Not Applicable,Inability to Rate,60612.0,Yes,5.0,Yes,2025.0,YCCS-West Town Academy Alt HS,Humboldt Park
YCCS West,Chicago Public Schools District 299,Chicago,Cook,79.0,12.4,2.5,50.0,50.0,,82.5,*,*,*,2025.0,60651.0,-87.74881,41.90224,4909 W DIVISION St,No,,"Blue, Green",,,735.0,,,65.2,7.7,63.6,87.0,82.0,12.0,75.0,10.0,2.0,0.0,0.0,There are 87 students enrolled at YCCS - WEST.  94.3% are Low Income Students.  13.8% are Diverse Learners.  6.9% are Limited English Learners.,The largest demographic at YCCS - WEST is Black.  This demographic makes up 86.2% of the student population.  The second greatest demographic is Hispanic at 11.5%.,Yes,,No,No,2025.0,WEAK,Well Organized,School Year 2024-2025,Not Applicable,Inability to Rate,60651.0,,3.0,Yes,2025.0,YCCS West,Austin
YCCS West,Chicago Public Schools District 299,Chicago,Cook,79.0,12.4,2.5,50.0,50.0,,82.5,*,*,*,2025.0,60651.0,-87.74881,41.90224,4909 W DIVISION St,No,,"Blue, Green",,,735.0,,,65.2,7.7,63.6,87.0,82.0,12.0,75.0,10.0,2.0,0.0,0.0,There are 87 students enrolled at YCCS - WEST.  94.3% are Low Income Students.  13.8% are Diverse Learners.  6.9% are Limited English Learners.,The largest demographic at YCCS - WEST is Black.  This demographic makes up 86.2% of the student population.  The second greatest demographic is Hispanic at 11.5%.,Yes,,No,No,2025.0,WEAK,Well Organized,School Year 2024-2025,Not Applicable,Inability to Rate,60651.0,,3.0,Yes,2025.0,YCCS West,Austin
YCCS West,Chicago Public Schools District 299,Chicago,Cook,67.0,9.5,4.5,,75.0,,84.5,*,*,*,2024.0,60651.0,-87.74881,41.90224,4909 W DIVISION St,No,,"Blue, Green",,,735.0,,,65.2,7.7,63.6,87.0,82.0,12.0,75.0,10.0,2.0,0.0,0.0,There are 87 students enrolled at YCCS - WEST.  94.3% are Low Income Students.  13.8% are Diverse Learners.  6.9% are Limited English Learners.,The largest demographic at YCCS - WEST is Black.  This demographic makes up 86.2% of the student population.  The second greatest demographic is Hispanic at 11.5%.,Yes,,No,No,2025.0,WEAK,Well Organized,School Year 2024-2025,Not Applicable,Inability to Rate,60651.0,,3.0,Yes,2025.0,YCCS West,Austin
YCCS-Youth Connection Leadership Academy,Chicago Public Schools District 299,Chicago,Cook,99.0,14.5,9.4,20.0,60.0,,87.7,*,*,*,2025.0,60632.0,-87.626781,41.832072,5101 S KEELER Ave,No,,"Green, Red",,,767.0,,,65.2,10.0,78.3,103.0,92.0,15.0,24.0,75.0,3.0,1.0,0.0,There are 103 students enrolled at YCCS - YOUTH CONNECTION.  89.3% are Low Income Students.  14.6% are Diverse Learners.  35% are Limited English Learners.,The largest demographic at YCCS - YOUTH CONNECTION is Hispanic.  This demographic makes up 72.8% of the student population.  The second greatest demographic is Black at 23.3%.,No,,No,No,2025.0,NEUTRAL,Well Organized,School Year 2024-2025,Not Applicable,Inability to Rate,60632.0,,8.0,Yes,2025.0,YCCS-Youth Connection Leadership Academy,Douglas
YCCS-Youth Connection Leadership Academy,Chicago Public Schools District 299,Chicago,Cook,130.0,11.7,8.8,,80.0,,80.5,*,*,*,2024.0,60632.0,-87.626781,41.832072,5101 S KEELER Ave,No,,"Green, Red",,,767.0,,,65.2,10.0,78.3,103.0,92.0,15.0,24.0,75.0,3.0,1.0,0.0,There are 103 students enrolled at YCCS - YOUTH CONNECTION.  89.3% are Low Income Students.  14.6% are Diverse Learners.  35% are Limited English Learners.,The largest demographic at YCCS - YOUTH CONNECTION is Hispanic.  This demographic makes up 72.8% of the student population.  The second greatest demographic is Black at 23.3%.,No,,No,No,2025.0,NEUTRAL,Well Organized,School Year 2024-2025,Not Applicable,Inability to Rate,60632.0,,8.0,Yes,2025.0,YCCS-Youth Connection Leadership Academy,Douglas
YCCS Chtr - Chatham,Chicago Public Schools District 299,Chicago,Cook,102.0,22.8,24.6,,71.4,,88.2,*,*,*,2025.0,60619.0,-87.60698,41.730131,9035 S LANGLEY Ave,No,,Red,,,0.0,,,65.2,11.1,55.4,95.0,91.0,20.0,90.0,4.0,1.0,0.0,0.0,There are 95 students enrolled at YCCS - CHATHAM.  95.8% are Low Income Students.  21.1% are Diverse Learners.  2.1% are Limited English Learners.,The largest demographic at YCCS - CHATHAM is Black.  This demographic makes up 94.7% of the student population.  The second greatest demographic is Hispanic at 4.2%.,No,,No,No,2025.0,WEAK,Well Organized,School Year 2024-2025,Not Applicable,Inability to Rate,60619.0,Yes,5.0,Yes,2025.0,YCCS Chtr - Chatham,Chatham
YCCS Chtr - Chatham,Chicago Public Schools District 299,Chicago,Cook,99.0,23.5,20.1,,66.7,,74.5,*,*,*,2024.0,60619.0,-87.60698,41.730131,9035 S LANGLEY Ave,No,,Red,,,0.0,,,65.2,11.1,55.4,95.0,91.0,20.0,90.0,4.0,1.0,0.0,0.0,There are 95 students enrolled at YCCS - CHATHAM.  95.8% are Low Income Students.  21.1% are Diverse Learners.  2.1% are Limited English Learners.,The largest demographic at YCCS - CHATHAM is Black.  This demographic makes up 94.7% of the student population.  The second greatest demographic is Hispanic at 4.2%.,No,,No,No,2025.0,WEAK,Well Organized,School Year 2024-2025,Not Applicable,Inability to Rate,60619.0,Yes,5.0,Yes,2025.0,YCCS Chtr - Chatham,Chatham
ASPIRA Charter - Early College Prep HS,Chicago Public Schools District 299,Chicago,Cook,278.0,14.7,6.8,19.0,100.0,,55.9,18.8,*,23.4,2025.0,60618.0,-87.727096,41.937298,3986 W BARRY Ave,No,,Blue,,91.4,855.0,85.6,73.1,65.2,41.6,86.2,206.0,179.0,40.0,7.0,193.0,6.0,0.0,0.0,There are 206 students enrolled at ASPIRA - EARLY COLLEGE HS.  86.9% are Low Income Students.  19.4% are Diverse Learners.  65% are Limited English Learners.,The largest demographic at ASPIRA - EARLY COLLEGE HS is Hispanic.  This demographic makes up 93.7% of the student population.  The second greatest demographic is Black at 3.4%.,Yes,,No,No,2025.0,WEAK,Well Organized,School Year 2024-2025,Not Applicable,Inability to Rate,60618.0,Yes,4.0,Yes,2025.0,ASPIRA Charter - Early College Prep HS,Avondale
ASPIRA Charter - Early College Prep HS,Chicago Public Schools District 299,Chicago,Cook,255.0,19.1,1.2,85.1,74.6,,57.6,*,*,32.8,2024.0,60618.0,-87.727096,41.937298,3986 W BARRY Ave,No,,Blue,,91.4,855.0,85.6,73.1,65.2,41.6,86.2,206.0,179.0,40.0,7.0,193.0,6.0,0.0,0.0,There are 206 students enrolled at ASPIRA - EARLY COLLEGE HS.  86.9% are Low Income Students.  19.4% are Diverse Learners.  65% are Limited English Learners.,The largest demographic at ASPIRA - EARLY COLLEGE HS is Hispanic.  This demographic makes up 93.7% of the student population.  The second greatest demographic is Black at 3.4%.,Yes,,No,No,2025.0,WEAK,Well Organized,School Year 2024-2025,Not Applicable,Inability to Rate,60618.0,Yes,4.0,Yes,2025.0,ASPIRA Charter - Early College Prep HS,Avondale
Julian High School,Chicago Public Schools District 299,Chicago,Cook,400.0,20.5,16.8,4.7,55.8,,79.7,*,*,11.1,2025.0,60643.0,-87.653749,41.705859,10330 S ELIZABETH St,No,,,,72.9,760.0,85.6,64.6,65.2,44.4,74.1,377.0,269.0,106.0,357.0,17.0,0.0,0.0,2.0,There are 377 students enrolled at JULIAN HS.  71.4% are Low Income Students.  28.1% are Diverse Learners.  2.7% are Limited English Learners.,The largest demographic at JULIAN HS is Black.  This demographic makes up 94.7% of the student population.  The second greatest demographic is Hispanic at 4.5%.,,,No,No,2025.0,VERY WEAK,Well Organized,School Year 2024-2025,Good Standing,Inability to Rate,60643.0,No,2.0,No,2025.0,Julian High School,Washington Heights
Julian High School,City of Chicago SD 299,Chicago,Cook,449.0,,,,,,89.8,2.4,0.8,2.9,2019.0,60643.0,-87.653749,41.705859,10330 S ELIZABETH St,No,,,,72.9,760.0,85.6,64.6,65.2,44.4,74.1,377.0,269.0,106.0,357.0,17.0,0.0,0.0,2.0,There are 377 students enrolled at JULIAN HS.  71.4% are Low Income Students.  28.1% are Diverse Learners.  2.7% are Limited English Learners.,The largest demographic at JULIAN HS is Black.  This demographic makes up 94.7% of the student population.  The second greatest demographic is Hispanic at 4.5%.,,,No,No,2025.0,VERY WEAK,Well Organized,School Year 2024-2025,Good Standing,Inability to Rate,60643.0,No,2.0,No,2025.0,Julian High School,Washington Heights
Julian High School,City of Chicago SD 299,Chicago,Cook,384.0,,,,,,49.7,,,,2020.0,60643.0,-87.653749,41.705859,10330 S ELIZABETH St,No,,,,72.9,760.0,85.6,64.6,65.2,44.4,74.1,377.0,269.0,106.0,357.0,17.0,0.0,0.0,2.0,There are 377 students enrolled at JULIAN HS.  71.4% are Low Income Students.  28.1% are Diverse Learners.  2.7% are Limited English Learners.,The largest demographic at JULIAN HS is Black.  This demographic makes up 94.7% of the student population.  The second greatest demographic is Hispanic at 4.5%.,,,No,No,2025.0,VERY WEAK,Well Organized,School Year 2024-2025,Good Standing,Inability to Rate,60643.0,No,2.0,No,2025.0,Julian High School,Washington Heights
Julian High School,City of Chicago SD 299,Chicago,Cook,386.0,25.7,,,,,71.2,2.1,1.1,1.8,2021.0,60643.0,-87.653749,41.705859,10330 S ELIZABETH St,No,,,,72.9,760.0,85.6,64.6,65.2,44.4,74.1,377.0,269.0,106.0,357.0,17.0,0.0,0.0,2.0,There are 377 students enrolled at JULIAN HS.  71.4% are Low Income Students.  28.1% are Diverse Learners.  2.7% are Limited English Learners.,The largest demographic at JULIAN HS is Black.  This demographic makes up 94.7% of the student population.  The second greatest demographic is Hispanic at 4.5%.,,,No,No,2025.0,VERY WEAK,Well Organized,School Year 2024-2025,Good Standing,Inability to Rate,60643.0,No,2.0,No,2025.0,Julian High School,Washington Heights
Julian High School,City of Chicago SD 299,Chicago,Cook,392.0,25.0,,,,,80.1,2.0,2.0,7.4,2022.0,60643.0,-87.653749,41.705859,10330 S ELIZABETH St,No,,,,72.9,760.0,85.6,64.6,65.2,44.4,74.1,377.0,269.0,106.0,357.0,17.0,0.0,0.0,2.0,There are 377 students enrolled at JULIAN HS.  71.4% are Low Income Students.  28.1% are Diverse Learners.  2.7% are Limited English Learners.,The largest demographic at JULIAN HS is Black.  This demographic makes up 94.7% of the student population.  The second greatest demographic is Hispanic at 4.5%.,,,No,No,2025.0,VERY WEAK,Well Organized,School Year 2024-2025,Good Standing,Inability to Rate,60643.0,No,2.0,No,2025.0,Julian High School,Washington Heights
Julian High School,City of Chicago SD 299,Chicago,Cook,425.0,27.7,,,,,81.8,1.0,0.0,11.3,2023.0,60643.0,-87.653749,41.705859,10330 S ELIZABETH St,No,,,,72.9,760.0,85.6,64.6,65.2,44.4,74.1,377.0,269.0,106.0,357.0,17.0,0.0,0.0,2.0,There are 377 students enrolled at JULIAN HS.  71.4% are Low Income Students.  28.1% are Diverse Learners.  2.7% are Limited English Learners.,The largest demographic at JULIAN HS is Black.  This demographic makes up 94.7% of the student population.  The second greatest demographic is Hispanic at 4.5%.,,,No,No,2025.0,VERY WEAK,Well Organized,School Year 2024-2025,Good Standing,Inability to Rate,60643.0,No,2.0,No,2025.0,Julian High School,Washington Heights
Julian High School,Chicago Public Schools District 299,Chicago,Cook,445.0,24.1,16.6,5.6,43.7,,84.2,*,*,10.9,2024.0,60643.0,-87.653749,41.705859,10330 S ELIZABETH St,No,,,,72.9,760.0,85.6,64.6,65.2,44.4,74.1,377.0,269.0,106.0,357.0,17.0,0.0,0.0,2.0,There are 377 students enrolled at JULIAN HS.  71.4% are Low Income Students.  28.1% are Diverse Learners.  2.7% are Limited English Learners.,The largest demographic at JULIAN HS is Black.  This demographic makes up 94.7% of the student population.  The second greatest demographic is Hispanic at 4.5%.,,,No,No,2025.0,VERY WEAK,Well Organized,School Year 2024-2025,Good Standing,Inability to Rate,60643.0,No,2.0,No,2025.0,Julian High School,Washington Heights
Young Magnet High School,Chicago Public Schools District 299,Chicago,Cook,2206.0,25.6,16.6,1.9,60.0,,17.0,93.8,92.2,91.8,2025.0,60607.0,-87.664233,41.878603,211 S LAFLIN St,No,,"Blue,Green,Pink",,95.6,1297.0,85.6,94.8,65.2,88.5,93.6,2192.0,654.0,194.0,390.0,567.0,526.0,583.0,14.0,There are 2192 students enrolled at YOUNG HS.  29.8% are Low Income Students.  8.9% are Diverse Learners.  1.8% are Limited English Learners.,The largest demographic at YOUNG HS is Asian.  This demographic makes up 26.6% of the student population.  The second greatest demographic is Hispanic at 25.9%.,,,Yes,No,2025.0,NEUTRAL,Well Organized,School Year 2024-2025,Good Standing,Inability to Rate,60607.0,,7.0,Yes,2025.0,Young Magnet High School,West Loop
Young Magnet High School,City of Chicago SD 299,Chicago,Cook,2208.0,,,,,,10.5,93.6,95.3,79.3,2019.0,60607.0,-87.664233,41.878603,211 S LAFLIN St,No,,"Blue,Green,Pink",,95.6,1297.0,85.6,94.8,65.2,88.5,93.6,2192.0,654.0,194.0,390.0,567.0,526.0,583.0,14.0,There are 2192 students enrolled at YOUNG HS.  29.8% are Low Income Students.  8.9% are Diverse Learners.  1.8% are Limited English Learners.,The largest demographic at YOUNG HS is Asian.  This demographic makes up 26.6% of the student population.  The second greatest demographic is Hispanic at 25.9%.,,,Yes,No,2025.0,NEUTRAL,Well Organized,School Year 2024-2025,Good Standing,Inability to Rate,60607.0,,7.0,Yes,2025.0,Young Magnet High School,West Loop
Young Magnet High School,City of Chicago SD 299,Chicago,Cook,2198.0,,,,,,4.8,,,,2020.0,60607.0,-87.664233,41.878603,211 S LAFLIN St,No,,"Blue,Green,Pink",,95.6,1297.0,85.6,94.8,65.2,88.5,93.6,2192.0,654.0,194.0,390.0,567.0,526.0,583.0,14.0,There are 2192 students enrolled at YOUNG HS.  29.8% are Low Income Students.  8.9% are Diverse Learners.  1.8% are Limited English Learners.,The largest demographic at YOUNG HS is Asian.  This demographic makes up 26.6% of the student population.  The second greatest demographic is Hispanic at 25.9%.,,,Yes,No,2025.0,NEUTRAL,Well Organized,School Year 2024-2025,Good Standing,Inability to Rate,60607.0,,7.0,Yes,2025.0,Young Magnet High School,West Loop
Young Magnet High School,City of Chicago SD 299,Chicago,Cook,2209.0,26.0,,,,,15.2,91.4,91.1,87.7,2021.0,60607.0,-87.664233,41.878603,211 S LAFLIN St,No,,"Blue,Green,Pink",,95.6,1297.0,85.6,94.8,65.2,88.5,93.6,2192.0,654.0,194.0,390.0,567.0,526.0,583.0,14.0,There are 2192 students enrolled at YOUNG HS.  29.8% are Low Income Students.  8.9% are Diverse Learners.  1.8% are Limited English Learners.,The largest demographic at YOUNG HS is Asian.  This demographic makes up 26.6% of the student population.  The second greatest demographic is Hispanic at 25.9%.,,,Yes,No,2025.0,NEUTRAL,Well Organized,School Year 2024-2025,Good Standing,Inability to Rate,60607.0,,7.0,Yes,2025.0,Young Magnet High School,West Loop
Young Magnet High School,City of Chicago SD 299,Chicago,Cook,2140.0,25.9,,,,,18.7,89.1,93.3,97.7,2022.0,60607.0,-87.664233,41.878603,211 S LAFLIN St,No,,"Blue,Green,Pink",,95.6,1297.0,85.6,94.8,65.2,88.5,93.6,2192.0,654.0,194.0,390.0,567.0,526.0,583.0,14.0,There are 2192 students enrolled at YOUNG HS.  29.8% are Low Income Students.  8.9% are Diverse Learners.  1.8% are Limited English Learners.,The largest demographic at YOUNG HS is Asian.  This demographic makes up 26.6% of the student population.  The second greatest demographic is Hispanic at 25.9%.,,,Yes,No,2025.0,NEUTRAL,Well Organized,School Year 2024-2025,Good Standing,Inability to Rate,60607.0,,7.0,Yes,2025.0,Young Magnet High School,West Loop
Young Magnet High School,City of Chicago SD 299,Chicago,Cook,2146.0,25.7,,,,,15.7,89.6,92.0,90.2,2023.0,60607.0,-87.664233,41.878603,211 S LAFLIN St,No,,"Blue,Green,Pink",,95.6,1297.0,85.6,94.8,65.2,88.5,93.6,2192.0,654.0,194.0,390.0,567.0,526.0,583.0,14.0,There are 2192 students enrolled at YOUNG HS.  29.8% are Low Income Students.  8.9% are Diverse Learners.  1.8% are Limited English Learners.,The largest demographic at YOUNG HS is Asian.  This demographic makes up 26.6% of the student population.  The second greatest demographic is Hispanic at 25.9%.,,,Yes,No,2025.0,NEUTRAL,Well Organized,School Year 2024-2025,Good Standing,Inability to Rate,60607.0,,7.0,Yes,2025.0,Young Magnet High School,West Loop
Young Magnet High School,Chicago Public Schools District 299,Chicago,Cook,2213.0,25.0,15.2,4.5,59.3,,15.5,88.8,88.6,91.3,2024.0,60607.0,-87.664233,41.878603,211 S LAFLIN St,No,,"Blue,Green,Pink",,95.6,1297.0,85.6,94.8,65.2,88.5,93.6,2192.0,654.0,194.0,390.0,567.0,526.0,583.0,14.0,There are 2192 students enrolled at YOUNG HS.  29.8% are Low Income Students.  8.9% are Diverse Learners.  1.8% are Limited English Learners.,The largest demographic at YOUNG HS is Asian.  This demographic makes up 26.6% of the student population.  The second greatest demographic is Hispanic at 25.9%.,,,Yes,No,2025.0,NEUTRAL,Well Organized,School Year 2024-2025,Good Standing,Inability to Rate,60607.0,,7.0,Yes,2025.0,Young Magnet High School,West Loop
